locus,oldLocus,gene,description,logFC,qvalue
VC_RS10200,VC2121; VC_2121,fliR,flagellar biosynthetic protein FliR,-0.0534507846173694,0.923678807398947
VC_RS10205,VC2122; VC_2122,fliQ,flagellar biosynthesis protein FliQ,0.400894920880029,0.28533917368528
VC_RS10210,VC2123; VC_2123,fliP,flagellar type III secretion system pore protein FliP,0.260247229479416,0.506733842510289
VC_RS10215,VC2124; VC_2124,fliO,flagellar biosynthetic protein FliO,0.251780617676385,0.591736158291934
VC_RS10220,VC2125; VC_2125,fliN,flagellar motor switch protein FliN,0.120017994990242,0.743229058722493
VC_RS10225,VC2126; VC_2126,fliM,flagellar motor switch protein FliM,0.194452833651303,0.51423658603205
VC_RS10230,VC2127; VC_2127,fliL,flagellar basal body-associated protein FliL,-1.45454709577783,0.271635781152787
VC_RS10235,VC2128; VC_2128,,flagellar hook-length control protein FliK,-0.231612592988531,0.728868811084321
VC_RS10245,VC2129; VC_2129,fliJ,flagellar export protein FliJ,-0.409195677932532,0.569223851779005
VC_RS10250,VC2130; VC_2130,fliI,flagellar protein export ATPase FliI,-0.21690585581516,0.842703008911015
VC_RS10255,VC2131; VC_2131,fliH,flagellar assembly protein FliH,-0.0483753224019873,0.96390766228262
VC_RS10260,VC2132; VC_2132,fliG,flagellar motor switch protein FliG,0.125539603611986,0.871956181486649
VC_RS10265,VC2133; VC_2133,fliF,flagellar basal-body MS-ring/collar protein FliF,0.224855447366018,0.884224699795442
VC_RS10270,VC2134; VC_2134,fliE,flagellar hook-basal body complex protein FliE,0.552501010498505,0.658376307427336
VC_RS10275,VC2135; VC_2135,,sigma-54-dependent transcriptional regulator,-0.209904556872151,0.614010099803505
VC_RS10280,VC2136; VC_2136,,sensor histidine kinase,-0.233809563128112,0.636028617435912
VC_RS10285,VC2137; VC_2137,,sigma-54 dependent transcriptional regulator,-0.0495701706675026,0.89402419290959
VC_RS10290,VC2138; VC_2138,fliS,flagellar export chaperone FliS,-0.0922608276901268,0.893658961144639
VC_RS10295,VC2139; VC_2139,,flagellar protein FliT,-0.180124263500262,0.587446879718233
VC_RS10300,VC2140; VC_2140,fliD,flagellar filament capping protein FliD,-0.0476631763189458,0.921806166645907
VC_RS10305,VC2141; VC_2141,flaG,flagellar protein FlaG,-0.0770793681394406,0.921923611984001
VC_RS10310,VC2142; VC_2142,,flagellin,-0.353049014714479,0.716517999041356
VC_RS10315,VC2143; VC_2143,,flagellin,-0.389378887025918,0.770658865330549
VC_RS10320,VC2144; VC_2144,,flagellin,-0.54862659070951,0.506135755625279
VC_RS10325,VC2145; VC_2145,,Dyp-type peroxidase,0.455777122924467,0.439028040780559
VC_RS10330,VC2146; VC_2146,,DUF2919 domain-containing protein,0.138243742611864,0.752401773546418
VC_RS10335,VC2147; VC_2147,,DUF2956 domain-containing protein,0.199297744639349,0.804205654383962
VC_RS10340,VC2149; VC_2149,,winged helix-turn-helix domain-containing protein,0.568220450811401,0.558419280714949
VC_RS10345,VC2150; VC_2150,,ArsC family reductase,0.0231378728254334,0.970109839430874
VC_RS10350,VC2152; VC_2152,dapE,succinyl-diaminopimelate desuccinylase,0.073012393876497,0.90923780611585
VC_RS10355,VC2153; VC_2153,,M15 family metallopeptidase,-0.0761964320621023,0.903923443781249
VC_RS10360,VC2154; VC_2154,,DUF2897 family protein,-0.0719665353454797,0.932154437328754
VC_RS10365,VC2156; VC_2156,bamC,outer membrane protein assembly factor BamC,0.378528424031029,0.323073327171992
VC_RS10370,VC2157; VC_2157,dapA,4-hydroxy-tetrahydrodipicolinate synthase,0.305148951375036,0.51014478810541
VC_RS10375,VC2159; VC_2159,,glycine cleavage system protein R,0.162331641134414,0.62605016385724
VC_RS10380,VC2160; VC_2160,bcp,thioredoxin-dependent thiol peroxidase,0.323702287196252,0.571547806336631
VC_RS10385,VC2161; VC_2161,mlp24,methyl-accepting chemotaxis protein Mlp24,-0.0672901213527578,0.925205449267462
VC_RS10390,VC2162; VC_2162,,AI-2E family transporter,0.10733943139101,0.800393913674558
VC_RS10395,VC2163; VC_2163,,sulfurtransferase TusA family protein,-0.311683825616101,0.53681219347668
VC_RS10400,VC2164; VC_2164,,beta-barrel assembly-enhancing protease,-0.0913479667818739,0.79513638813025
VC_RS10405,VC2165; VC_2165,arsC,arsenate reductase (glutaredoxin),-0.0154770779699943,0.985643903299395
VC_RS10410,VC2166; VC_2166,wrbA,NAD(P)H:quinone oxidoreductase,0.0575423478954122,0.920515023045409
VC_RS10415,VC2167; VC_2167,,DUF2069 domain-containing protein,0.314259006146207,0.360470685652955
VC_RS10420,VC2168; VC_2168,,DUF2066 domain-containing protein,0.0341273506444442,0.962756718111495
VC_RS10425,VC2171; VC_2171,,uracil-xanthine permease family protein,-0.518122628572943,0.4764449244577
VC_RS10430,VC2172; VC_2172,ybaK,Cys-tRNA(Pro) deacylase,0.106941765906089,0.8731799440562
VC_RS10435,VC2174; VC_2174,ushA,bifunctional UDP-sugar hydrolase/5'-nucleotidase UshA,0.10787546158234,0.86143068592061
VC_RS10440,VC2175; VC_2175,kdsA,3-deoxy-8-phosphooctulonate synthase,0.125944732706424,0.72947925047856
VC_RS10445,VC2176; VC_2176,,SirB1 family protein,0.0995050484252416,0.851707294739421
VC_RS10450,VC2177; VC_2177,,SirB2 family protein,-0.101689237996689,0.888780234967802
VC_RS10455,VC2178; VC_2178,prmC,peptide chain release factor N(5)-glutamine methyltransferase,-0.193952264680249,0.695952427188307
VC_RS10460,VC2179; VC_2179,prfA,peptide chain release factor 1,-0.0088910530721589,0.985643903299395
VC_RS10465,VC2180; VC_2180,hemA,glutamyl-tRNA reductase,-0.107963620847045,0.819507552807319
VC_RS10470,VC2181; VC_2181,lolB,lipoprotein insertase outer membrane protein LolB,-0.539591447009864,0.166677777045471
VC_RS10475,VC2182; VC_2182,ispE,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,-0.599701956268849,0.16590930017355
VC_RS10480,VC2183; VC_2183,,ribose-phosphate pyrophosphokinase,-0.604909999588066,0.247072446260747
VC_RS10485,VC2184; VC_2184,pth,aminoacyl-tRNA hydrolase,-0.394036513690638,0.285357673665722
VC_RS10490,VC2185; VC_2185,ychF,redox-regulated ATPase YchF,-0.186606259724842,0.651255474150517
VC_RS10575,VC2187; VC_2187,,flagellin,-0.178412945367154,0.901262147528013
VC_RS10580,VC2188; VC_2188,,flagellin,0.385159221132321,0.687699882674216
VC_RS10585,VC2190; VC_2190,flgL,flagellar hook-associated protein FlgL,-0.260568381193482,0.740913992550985
VC_RS10590,VC2191; VC_2191,flgK,flagellar hook-associated protein FlgK,0.239405616740576,0.747878430528218
VC_RS10595,VC2192; VC_2192,flgJ,flagellar assembly peptidoglycan hydrolase FlgJ,0.299118472201618,0.412282208897457
VC_RS10600,VC2193; VC_2193,,flagellar basal body P-ring protein FlgI,-0.14348678235751,0.872417325879609
VC_RS10605,VC2194; VC_2194,flgH,flagellar basal body L-ring protein FlgH,0.176835493500737,0.711938986214044
VC_RS10610,VC2195; VC_2195,flgG,flagellar basal-body rod protein FlgG,0.0121030195414755,0.989678319775601
VC_RS10615,VC2196; VC_2196,flgF,flagellar basal-body rod protein FlgF,-0.0371810272060523,0.966718282182809
VC_RS10620,VC2197; VC_2197,flgE,flagellar hook protein FlgE,-0.620090947840624,0.506135755625279
VC_RS10625,VC2198; VC_2198,flgD,flagellar hook assembly protein FlgD,0.218559556770227,0.687931170306998
VC_RS10630,VC2199; VC_2199,flgC,flagellar basal body rod protein FlgC,0.310537819516254,0.567433796179827
VC_RS10635,VC2200; VC_2200,flgB,flagellar basal body rod protein FlgB,0.2265876183979,0.744099111460453
VC_RS10640,VC2201; VC_2201,,protein-glutamate O-methyltransferase,0.152682733657495,0.642594233124701
VC_RS10645,VC2202; VC_2202,,chemotaxis protein CheV,0.0531394797039977,0.949574648318161
VC_RS10650,VC2203; VC_2203,flgA,flagellar basal body P-ring formation chaperone FlgA,0.214199310242752,0.519070491825971
VC_RS10655,VC2204; VC_2204,flgM,flagellar biosynthesis anti-sigma factor FlgM,-0.204063919972222,0.595921017815836
VC_RS10660,VC2205; VC_2205,,flagella synthesis protein FlgN,-0.17579800062544,0.718703182761885
VC_RS10665,VC2206; VC_2206,flgP,flagellar assembly lipoprotein FlgP,0.663270939862654,0.194341387410718
VC_RS10670,VC2207; VC_2207,,FlgO family outer membrane protein,0.581704705598605,0.334548740722884
VC_RS10675,VC2208; VC_2208,,flagellar assembly protein FlgT,0.184758401302276,0.60879502704341
VC_RS10680,VC2209; VC_2209,,amino acid adenylation domain-containing protein,0.0003723280392507,0.998931849616408
VC_RS10685,VC2210; VC_2210,,siderophore-interacting protein,0.506966683999824,0.571481073220834
VC_RS10690,VC2211; VC_2211,,TonB-dependent siderophore receptor,-0.0851973558180195,0.941350552784345
VC_RS10695,VC2212; VC_2212,,Fe3+-citrate ABC transporter substrate-binding protein,0.387055334585912,0.504816892045539
VC_RS10700,VC2213; VC_2213,,OmpA family protein,0.195801405696582,0.771237928789747
VC_RS10705,VC2214; VC_2214,gltX,glutamate--tRNA ligase,-0.301405970031137,0.524235340903126
VC_RS10710,VC2215; VC_2215,copA,copper-translocating P-type ATPase CopA,-0.0863530068738845,0.866887887586254
VC_RS10715,VC2216; VC_2216,,DUF411 domain-containing protein,-0.203611017190306,0.659893397014111
VC_RS10720,VC2217; VC_2217,,beta-N-acetylhexosaminidase,0.0227734631656775,0.976850199293178
VC_RS10725,VC2220; VC_2220,,TraB/GumN family protein,0.116874133725279,0.839450463468399
VC_RS10735,VC2221; VC_2221,,DUF3149 domain-containing protein,1.34172652357058,0.401532030915763
VC_RS10740,VC2222; VC_2222,smrA,DNA endonuclease SmrA,-0.108636215861704,0.825330117958023
VC_RS10745,VC2223; VC_2223,rluF,23S rRNA pseudouridine(2604) synthase RluF,-0.601645965302106,0.234631588220406
VC_RS10750,VC2224; VC_2224,,sensor domain-containing diguanylate cyclase,0.222814516196257,0.734468995811525
VC_RS10755,VC2225; VC_2225,upp,uracil phosphoribosyltransferase,-0.0349283791459365,0.969898295416657
VC_RS10760,VC2226; VC_2226,purM,phosphoribosylformylglycinamidine cyclo-ligase,-0.458840075738552,0.449716411548518
VC_RS10765,VC2227; VC_2227,purN,phosphoribosylglycinamide formyltransferase,-0.582655037419705,0.246073714376128
VC_RS10770,VC2229; VC_2229,,class II glutamine amidotransferase,0.361509466554616,0.309258804651451
VC_RS10775,VC2230; VC_2230,lpcA,D-sedoheptulose 7-phosphate isomerase,0.379191782562849,0.273532877079865
VC_RS10780,VC2231; VC_2231,fadE,acyl-CoA dehydrogenase FadE,-0.392268332540465,0.457609860570586
VC_RS10785,VC2232; VC_2232,,TIGR03503 family protein,0.0444907823043996,0.924785013560035
VC_RS10790,VC2233; VC_2233,dnaQ,DNA polymerase III subunit epsilon,0.130161103018587,0.721590134157267
VC_RS10795,VC2234; VC_2234,rnhA,ribonuclease HI,-0.201768213186701,0.655660948590961
VC_RS10800,VC2235; VC_2235,,class I SAM-dependent methyltransferase,0.136680640566457,0.795805738679526
VC_RS10805,VC2236; VC_2236,gloB,hydroxyacylglutathione hydrolase,-0.0758497832001338,0.842703008911015
VC_RS10810,VC2237; VC_2237,,LysM peptidoglycan-binding domain-containing protein,0.0623251434784974,0.952534595583264
VC_RS10815,VC2238; VC_2238,,endonuclease/exonuclease/phosphatase family protein,-0.236139597049731,0.619232686937686
VC_RS10820,VC2239; VC_2239,glnB,nitrogen regulatory protein P-II,0.370412825277655,0.411933941548754
VC_RS10825,VC2240; VC_2240,,phenolic acid decarboxylase,-0.0333885516468246,0.972591899046259
VC_RS10830,VC2241; VC_2241,,c-type cytochrome,0.573821611499965,0.321614871392933
VC_RS10835,VC2242; VC_2242,tilS,tRNA lysidine(34) synthetase TilS,-0.189598988092955,0.502086254699709
VC_RS10840,VC2244; VC_2244,accA,acetyl-CoA carboxylase carboxyl transferase subunit alpha,0.211541682748876,0.51014478810541
VC_RS10845,VC2245; VC_2245,dnaE,DNA polymerase III subunit alpha,-0.0291528716943543,0.949806740657304
VC_RS10850,VC2246; VC_2246,rnhB,ribonuclease HII,-0.392188876183393,0.334548740722884
VC_RS10855,VC2247; VC_2247,lpxB,lipid-A-disaccharide synthase,-0.0219632606214648,0.975691509517976
VC_RS10860,VC2248; VC_2248,lpxA,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,0.088689516170561,0.832800834626753
VC_RS10865,VC2249; VC_2249,fabZ,3-hydroxyacyl-ACP dehydratase FabZ,-0.135777485413741,0.640888928227595
VC_RS10870,VC2250; VC_2250,lpxD,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,0.115438655946617,0.834473050890131
VC_RS10875,VC2251; VC_2251,,OmpH family outer membrane protein,0.0002141183821287,0.998931849616408
VC_RS10880,VC2252; VC_2252,bamA,outer membrane protein assembly factor BamA,-0.144190582964861,0.619140580905603
VC_RS10885,VC2253; VC_2253,rseP,sigma E protease regulator RseP,-0.217877310432682,0.563925427456415
VC_RS10890,VC2254; VC_2254,ispC,1-deoxy-D-xylulose-5-phosphate reductoisomerase,-0.250969591158219,0.51423658603205
VC_RS10895,VC2255; VC_2255,,phosphatidate cytidylyltransferase,-0.238864362922281,0.491931248404258
VC_RS10900,VC2256; VC_2256,uppS,polyprenyl diphosphate synthase,0.103356535773905,0.82183316825012
VC_RS10905,VC2257; VC_2257,frr,ribosome recycling factor,-0.263579700364826,0.563925427456415
VC_RS10910,VC2258; VC_2258,pyrH,UMP kinase,-0.30885600506308,0.571547806336631
VC_RS10915,VC2259; VC_2259,tsf,translation elongation factor Ts,0.13745569073731,0.781443070870394
VC_RS10920,VC2260; VC_2260,rpsB,30S ribosomal protein S2,-0.148968316947842,0.717090960937722
VC_RS10925,VC2261; VC_2261,map,type I methionyl aminopeptidase,-0.137622648356333,0.724007454330762
VC_RS10930,VC2262; VC_2262,glnD,bifunctional uridylyltransferase/uridylyl-removing protein GlnD,0.0248065361607092,0.964671308207703
VC_RS10935,VC2264; VC_2264,,DUF3461 family protein,0.55895581416753,0.411933941548754
VC_RS10940,VC2265; VC_2265,pgpA,phosphatidylglycerophosphatase A,0.0126086781976934,0.99065708487051
VC_RS10945,VC2266; VC_2266,thiL,thiamine-phosphate kinase,-0.319149372030646,0.462536442001277
VC_RS10950,VC2267; VC_2267,nusB,transcription antitermination factor NusB,-0.177128449838315,0.651144520549828
VC_RS10955,VC2268; VC_2268,ribE,"6,7-dimethyl-8-ribityllumazine synthase",-0.272920515985097,0.62097973771755
VC_RS10960,VC2269; VC_2269,ribBA,"bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II",0.0519067003912856,0.901229742898555
VC_RS10965,VC2270; VC_2270,,riboflavin synthase,0.224892909047871,0.506592912074706
VC_RS10970,VC2271; VC_2271,ribD,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,0.192367752580163,0.567036270321127
VC_RS10975,VC2272; VC_2272,nrdR,transcriptional regulator NrdR,0.346798027435231,0.321614871392933
VC_RS10980,VC2273; VC_2273,,glutamate-5-semialdehyde dehydrogenase,0.347922579242051,0.32601651292288
VC_RS10985,VC2274; VC_2274,proB,glutamate 5-kinase,0.268155530759296,0.377912833961916
VC_RS10990,VC2275; VC_2275,crl,sigma factor-binding protein Crl,-0.286918320926491,0.726676953454585
VC_RS10995,VC2276; VC_2276,frsA,esterase FrsA,0.0716796932630405,0.893658961144639
VC_RS11000,VC2277; VC_2277,gpt,xanthine phosphoribosyltransferase,-0.296654609650067,0.430935937907962
VC_RS11005,VC2278; VC_2278,,NCS2 family permease,-0.721585926477646,0.187616988499051
VC_RS11010,VC2279; VC_2279,,aminoacyl-histidine dipeptidase,0.0887762836498575,0.837940780264827
VC_RS11015,VC2280; VC_2280,,ATP-dependent zinc protease family protein,-0.140581914973685,0.735293066801623
VC_RS11020,VC2281; VC_2281,rimK,30S ribosomal protein S6--L-glutamate ligase,-0.196090841256984,0.606362561632495
VC_RS11025,VC2282; VC_2282,,succinylglutamate desuccinylase/aspartoacylase family protein,-0.200169864414149,0.572030967560168
VC_RS11030,VC2283; VC_2283,,sodium-dependent transporter,0.307483863696727,0.52303223176062
VC_RS11035,VC2285; VC_2285,,diguanylate cyclase,0.0615625325938069,0.89402419290959
VC_RS11040,VC2286; VC_2286,,YggN family protein,0.211778827314351,0.661932605547034
VC_RS11045,VC2287; VC_2287,dinB,DNA polymerase IV,-0.281344379260182,0.695952427188307
VC_RS11050,VC2288; VC_2288,nqrM,(Na+)-NQR maturation NqrM,0.360702154466582,0.681380440080012
VC_RS11055,VC2289; VC_2289,,FAD:protein FMN transferase,-0.650030713042887,0.166677777045471
VC_RS11060,VC2290; VC_2290,nqrF,NADH:ubiquinone reductase (Na(+)-transporting) subunit F,-0.246818547747999,0.589053262116937
VC_RS11065,VC2291; VC_2291,nqrE,NADH:ubiquinone reductase (Na(+)-transporting) subunit E,-0.162016277548236,0.730807403104829
VC_RS11070,VC2292; VC_2292,,NADH:ubiquinone reductase (Na(+)-transporting) subunit D,0.235139811617605,0.646838680289315
VC_RS11075,VC2293; VC_2293,,Na(+)-translocating NADH-quinone reductase subunit C,-0.315695079946722,0.462128256620988
VC_RS11080,VC2294; VC_2294,,NADH:ubiquinone reductase (Na(+)-transporting) subunit B,-0.0871399787039151,0.867747786734203
VC_RS11085,VC2295; VC_2295,,Na(+)-translocating NADH-quinone reductase subunit A,-0.247829721053418,0.495711314188993
VC_RS11090,VC2296; VC_2296,,BolA family protein,0.132195323405664,0.768562302275143
VC_RS11095,VC2297; VC_2297,,methyltransferase,-0.269617616568582,0.439028040780559
VC_RS11100,VC2298; VC_2298,,YajG family lipoprotein,0.230404355328082,0.490653670097172
VC_RS11105,VC2299; VC_2299,,peptidylprolyl isomerase,0.145246569920548,0.773987226512732
VC_RS11115,VC2300; VC_2300,,AmpG family muropeptide MFS transporter,0.29859358142986,0.377912833961916
VC_RS11120,VC2301; VC_2301,,ChrR family anti-sigma-E factor,1.07553082765648,0.157077884803636
VC_RS11125,VC2302; VC_2302,,RNA polymerase sigma factor,0.142281447125572,0.80577745302317
VC_RS11130,VC2303; VC_2303,,LON peptidase substrate-binding domain-containing protein,0.492005252677049,0.297326645696856
VC_RS11135,VC2305; VC_2305,,outer membrane protein OmpK,0.096467107003238,0.882341944360311
VC_RS11140,VC2307; VC_2307,panE,2-dehydropantoate 2-reductase,-0.381844159510609,0.522832269370223
VC_RS11145,VC2308; VC_2308,,DJ-1 family glyoxalase III,-0.408894207125398,0.321465558729618
VC_RS11150,VC2309; VC_2309,csdA,cysteine desulfurase CsdA,-0.254085463119698,0.495711314188993
VC_RS11155,VC2310; VC_2310,csdE,cysteine desulfurase sulfur acceptor subunit CsdE,-0.210324660028536,0.756508196185379
VC_RS11160,VC2311; VC_2311,tcdA,tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA,-0.101312650579629,0.89402419290959
VC_RS11165,VC2312; VC_2312,mltA,murein transglycosylase A,0.198126826436513,0.555904723009223
VC_RS11170,VC2314; VC_2314,,DUF2850 domain-containing protein,-0.00861128270662,0.996276522669524
VC_RS11175,VC2316; VC_2316,argA,amino-acid N-acetyltransferase,0.15727381576263,0.921923611984001
VC_RS11180,VC2318; VC_2318,,hypothetical protein,-0.880386928016603,0.321465558729618
VC_RS11185,VC2319; VC_2319,recD,exodeoxyribonuclease V subunit alpha,-0.089840458537346,0.820833646139767
VC_RS11190,VC2320; VC_2320,recB,exodeoxyribonuclease V subunit beta,-0.0578918706377181,0.932154437328754
VC_RS11195,VC2322; VC_2322,recC,exodeoxyribonuclease V subunit gamma,0.0805771052697876,0.847146240966774
VC_RS11200,VC2323; VC_2323,,TDT family transporter,0.405502748860314,0.321465558729618
VC_RS11205,VC2324; VC_2324,,LysR family transcriptional regulator,0.501569859326111,0.504350609415924
VC_RS11210,VC2326; VC_2326,,YebG family protein,-0.0134750708135387,0.985643903299395
VC_RS11215,VC2329; VC_2329,dapD,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",0.178810246618296,0.65955053473938
VC_RS11220,VC2330; VC_2330,,NnrS family protein,0.142832737385711,0.835354784234102
VC_RS11225,VC2332; VC_2332,,GNAT family N-acetyltransferase/peptidase C39 family protein,-0.0121026391496445,0.979955555366574
VC_RS11230,VC2333; VC_2333,,RimK family protein,-0.0073972605938398,0.98909776011546
VC_RS11235,VC2334; VC_2334,,zinc transporter ZntB,0.169471911732634,0.674833976050867
VC_RS11240,VC2335; VC_2335,,gamma-glutamylcyclotransferase family protein,0.116344475134337,0.82183316825012
VC_RS11245,VC2336; VC_2336,,tRNA-binding protein,-0.265427068230806,0.668350199428378
VC_RS11250,VC2337; VC_2337,,substrate-binding domain-containing protein,-0.225960317031585,0.543950393943224
VC_RS11255,VC2338; VC_2338,,beta-galactosidase,0.289549606421883,0.567753600043371
VC_RS11260,VC2339; VC_2339,chrA,chromate efflux transporter,0.0695806060612112,0.869424862555364
VC_RS11265,VC2340; VC_2340,,HD-GYP domain-containing protein,0.374101454442027,0.499404404512436
VC_RS11270,VC2341; VC_2341,,AMP-binding protein,-0.252693708926251,0.756508196185379
VC_RS11275,VC2342; VC_2342,fusA,elongation factor G,-0.0397382958620684,0.945533840771575
VC_RS11280,VC2343; VC_2343,radA,DNA repair protein RadA,-0.0916847074956934,0.81178061950367
VC_RS11285,VC2344; VC_2344,,PilZ domain-containing protein,-0.0567706144170068,0.879962975497427
VC_RS11290,VC2345; VC_2345,serB,phosphoserine phosphatase,0.475891827787158,0.298641903027796
VC_RS11295,VC2346; VC_2346,,YtjB family periplasmic protein,0.377918812307967,0.257158857670023
VC_RS11300,VC2347; VC_2347,deoD,purine-nucleoside phosphorylase,0.138322931872135,0.861127158666111
VC_RS11305,VC2348; VC_2348,,phosphopentomutase,0.0520601946334338,0.95888059972276
VC_RS11310,VC2349; VC_2349,deoA,thymidine phosphorylase,-0.0265055962593365,0.976850199293178
VC_RS11315,VC2350; VC_2350,deoC,deoxyribose-phosphate aldolase,-0.314053021909946,0.53681219347668
VC_RS11320,VC_2351,,hypothetical protein,0.386605270716211,0.854948957846926
VC_RS11325,VC2352; VC_2352,,NupC/NupG family nucleoside CNT transporter,0.0246385662943345,0.974861034148083
VC_RS11330,VC2353; VC_2353,,TatD family hydrolase,-0.329872542635493,0.321465558729618
VC_RS11335,VC_2354,,DUF5363 family protein,0.240619744091671,0.869424862555364
VC_RS11340,VC2355; VC_2355,yaaA,peroxide stress protein YaaA,0.146023542043275,0.738715781551268
VC_RS11345,VC2356; VC_2356,,alanine/glycine:cation symporter family protein,-0.25289962904248,0.582675988757569
VC_RS11350,VC2357; VC_2357,,DUF3545 family protein,0.50449893978573,0.660014576959245
VC_RS11355,VC2358; VC_2358,,hemerythrin domain-containing protein,0.282768092835589,0.506135755625279
VC_RS11360,VC2359; VC_2359,ung,uracil-DNA glycosylase,-0.0425656974113033,0.962756718111495
VC_RS11365,VC2360; VC_2360,nfo,deoxyribonuclease IV,0.185410259280079,0.66568811840876
VC_RS11370,VC2361; VC_2361,grcA,autonomous glycyl radical cofactor GrcA,1.09121073383472,0.198020836308728
VC_RS11375,VC2362; VC_2362,thrC,threonine synthase,0.0446018983464434,0.955358627246211
VC_RS11380,VC2363; VC_2363,thrB,homoserine kinase,0.0912811007892815,0.843953632349059
VC_RS11385,VC2364; VC_2364,thrA,bifunctional aspartate kinase/homoserine dehydrogenase I,0.243717319851368,0.421582743744366
VC_RS11390,,thrL,thr operon leader peptide,-0.12411894340987,0.930358018072619
VC_RS11395,VC2365; VC_2365,,hypothetical protein,0.142219901415936,0.85394189872216
VC_RS11400,VC2366; VC_2366,,putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase,0.32407131717095,0.448997847785656
VC_RS11405,VC2367; VC_2367,,DUF3293 domain-containing protein,0.37444150622746,0.680687274175431
VC_RS11410,VC2368; VC_2368,arcA,two-component system response regulator ArcA,-0.0673302584734844,0.921923611984001
VC_RS11415,VC2369; VC_2369,arcB,aerobic respiration two-component sensor histidine kinase ArcB,-0.0117942170128331,0.978229881643942
VC_RS11420,VC2370; VC_2370,,diguanylate cyclase domain-containing protein,0.144522857228592,0.710703268485695
VC_RS11425,VC2371; VC_2371,,TIGR01212 family radical SAM protein,-0.240123773526978,0.777213303153342
VC_RS11430,VC2373; VC_2373,gltB,glutamate synthase large subunit,-0.0509142490766112,0.955358627246211
VC_RS11435,VC2374; VC_2374,,glutamate synthase subunit beta,0.0583898459685518,0.956714753981206
VC_RS11440,VC2376; VC_2376,gltB,glutamate synthase large subunit,0.0848351135951805,0.901262147528013
VC_RS11445,VC2377; VC_2377,,FAD-dependent oxidoreductase,0.264999848282218,0.669044523689712
VC_RS11450,VC2378; VC_2378,,DUF1499 domain-containing protein,-0.466093626234393,0.247072446260747
VC_RS11455,VC2379; VC_2379,mtnN,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,0.0967116255837268,0.845938993585107
VC_RS11460,VC2380; VC_2380,,cobalamin biosynthesis family protein,-0.0268535966157328,0.972591899046259
VC_RS11465,VC2381; VC_2381,btuF,vitamin B12 ABC transporter substrate-binding protein BtuF,-0.0625619531956616,0.89402419290959
VC_RS11470,VC2382; VC_2382,,TRIC cation channel family protein,-0.257389468240157,0.647705998384671
VC_RS11475,VC2383; VC_2383,,LysR family transcriptional regulator,-0.795933538531874,0.157077884803636
VC_RS11480,VC2384; VC_2384,,TSUP family transporter,0.0344326313159142,0.957046346072291
VC_RS11485,VC2385; VC_2385,,retron St85 family RNA-directed DNA polymerase,-0.0274909369235657,0.979955555366574
VC_RS11490,VC2386; VC_2386,,AAA family ATPase,-0.297252061728386,0.752391160707191
VC_RS11495,VC2387; VC_2387,,retron system putative HNH endonuclease,-0.581726859467821,0.489607822315378
VC_RS11500,VC2388; VC_2388,,hypothetical protein,-0.119780512955117,0.859291303776041
VC_RS11505,VC2389; VC_2389,carB,carbamoyl-phosphate synthase large subunit,-0.42020557697786,0.412158350424939
VC_RS11510,VC2390; VC_2390,carA,glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit,-0.36307843838302,0.519996504876975
VC_RS11515,,,hypothetical protein,-2.53175326513625,0.630802497428233
VC_RS11520,VC2391; VC_2391,dapB,4-hydroxy-tetrahydrodipicolinate reductase,0.351508299257318,0.61253360636921
VC_RS11525,VC2392; VC_2392,mutT,8-oxo-dGTP diphosphatase MutT,-0.165946891900539,0.68901698529116
VC_RS11530,VC2394; VC_2394,secA,preprotein translocase subunit SecA,0.0925185317575821,0.879507644063237
VC_RS11535,VC2395; VC_2395,,DUF721 domain-containing protein,-0.123020047762522,0.842132768521813
VC_RS11540,VC2396; VC_2396,lpxC,UDP-3-O-acyl-N-acetylglucosamine deacetylase,-0.0881088579201154,0.865249480334145
VC_RS11545,VC2397; VC_2397,ftsZ,cell division protein FtsZ,0.0076187070424222,0.987601956141524
VC_RS11550,VC2398; VC_2398,ftsA,cell division protein FtsA,0.038870166176582,0.955358627246211
VC_RS11555,VC2399; VC_2399,,cell division protein FtsQ/DivIB,-0.005510705915765,0.9948335105673
VC_RS11560,VC2400; VC_2400,murC,UDP-N-acetylmuramate--L-alanine ligase,0.177334348768948,0.725677112776993
VC_RS11565,VC2401; VC_2401,murG,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,-0.0547334062311287,0.925205449267462
VC_RS11570,VC2402; VC_2402,ftsW,cell division protein FtsW,-0.324829862645113,0.3869742622179
VC_RS11575,VC2403; VC_2403,murD,UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase,-0.37628699945337,0.332257252189056
