mutant,plateId,wellId,biomass_t0,biomass_t1,biomass_t2,biomass_t3,biomass_t4,biomass_t5,biomass_t6,biomass_t7,biomass_t8,biomass_t9,biomass_t10,biomass_t11,biomass_t12,biomass_t13,biomass_t14,biomass_t15,biomass_t16,biomass_t17,biomass_t18,biomass_t19,biomass_t20,biomass_t21,biomass_t22,biomass_t23,biomass_t24,biomass_t25,biomass_t26,biomass_t27,biomass_t28,biomass_t29,biomass_t30
potD1,241014_121049_Plate_1,C6,0.0,0.00010564806652233239,0.00014786096869091411,0.0003427314067146338,0.002498324791651139,0.017454563997745656,0.0836364871817016,0.3197920545263612,0.9722890645445741,1.7971985552508878,2.4842725052692027,3.598939604816576,4.790038620210581,5.34517044158841,5.135777256738481,5.4295777878417,5.6801351748123565,5.643531724458955,5.474119284294208,5.348551481038655,5.2237547709245975,5.132009400052294,5.055870472848585,5.020284490930108,4.985706079633466,4.87214499242864,4.8112864829555555,4.6029485521107985,4.34547901399251,4.020789080159684,3.486688105287095
vpvC_W240R,241014_121049_Plate_1,C9,0.0,3.5185140551418956e-05,0.00012386106582992434,0.001301482570210992,0.011716364372467888,0.06773353044620042,0.27473823255529073,0.7887504387852828,1.9978175963039693,3.054646356913371,3.7618663023219994,4.286897670301547,4.966501647152006,5.570738258080056,5.989965882987856,6.301203953181533,6.760522001243901,7.722442036541642,8.238432956050499,8.389596370205547,8.469215582498874,8.354039814217881,8.210738206250292,8.10707600217047,7.985670363073979,7.87909459058112,7.633783980828393,7.354374736205481,7.158875539605146,6.963651876720592,6.658442778487507
hapR,241014_121049_Plate_1,D1,0.0,1.9035918200955993e-05,6.325582935596203e-05,0.00039376449757407093,0.0035431034329618675,0.021392007004597615,0.09601768164056197,0.3925453745728372,1.0535760583437628,1.931350303786859,2.5862784975841446,3.0333072069057647,3.6121848181688905,4.210517316710952,5.044016504129617,5.209806545334349,5.041229065956378,4.647002514391451,4.350851252679082,3.9064405817971877,3.528854996000226,3.1608054180996685,2.730281780247358,2.2280710910146615,1.7591761731383315,1.3133527231919058,0.9116937165209067,0.605599566541549,0.4204950131232755,0.3248200766995525,0.24279496017680247
flaA,241014_121049_Plate_1,D11,0.0,3.486409695855349e-05,9.369168218871744e-05,0.0010156137987580238,0.009792438164147665,0.07538129642556239,0.36644466088324984,1.0352490536174106,2.1818224224352774,3.220992080070633,3.2331385024155983,2.0778349280657555,0.9864292943333676,0.38560660633324473,0.19137506545684757,0.11816468045232978,0.14025120897627988,0.15005428394564474,0.19741826217990235,0.15501373701233356,0.12123468112618638,0.11622517053856023,0.09845642253368396,0.0956228592138981,0.0785365119199646,0.07453182999243711,0.0645879251932928,0.05759830359508871,0.05047145015591808,0.048803073443730687,0.03899639379784139
luxO_D47E,241014_121049_Plate_1,D2,0.0,5.334015472480447e-05,0.00026260810816336835,0.002147012215056378,0.01288819120886245,0.06064692699898189,0.23046506046551588,0.5728559289081215,0.8140645304671622,0.4200577504791275,0.14094919205512965,0.05209815239359362,0.04761170712050611,0.052240608006050376,0.042632723261012306,0.02190645921543349,0.0003809659564760528,0.00010367551931351533,6.0923707972966404e-05,9.021107608894352e-05,0.00022935245933381992,0.0002562969482140052,2.4169885762949565e-05,0.0001171348932527337,7.66232044600404e-05,6.448785696539892e-05,0.0003391056638988434,0.00017089776752415365,0.00045626488704618906,0.00020152134709514825,4.224228997943745e-05
rbmB,241014_121049_Plate_1,D3,0.0,2.4827150041267708e-05,0.0001834457000073307,0.0008087200123449582,0.008347135420815647,0.04505037779962322,0.16960130113886643,0.4125626047650042,0.9583484629454907,1.561449366698447,1.9520714423703072,1.9945755943768078,1.9331804629291058,1.7986717243506982,1.1484501413096033,1.4871846037789709,1.3486452483276523,1.1031990786618455,1.019413154565602,0.8843166998963496,0.8062295085644542,0.7949314893064781,0.7279122599553048,0.6919183945095115,0.7342209120128373,0.6788043940577705,0.6876942352643991,0.5815494857808142,0.5329169824201171,0.40231984619991096,0.2656496124983186
vpsL,241014_121049_Plate_1,D4,0.0,0.00023670398644244823,0.00035052252379102875,0.0004487618297693044,0.0006141189754055298,0.0007259650324224088,0.001367661287974803,0.006820823758730608,0.00814281981408148,0.005186878729448497,0.0029570474327543813,0.0013302541753246698,0.0009181944730926579,0.0006383144470153199,0.00014613374011710365,0.0,0.0001835838012507985,0.00026797951757370715,0.0,0.00011451684143758462,0.00010394507421517216,0.00027921280647160926,0.00019529153646905592,0.0003360897133097184,0.000262464569810412,0.00041099030371691655,0.00022851533172850086,0.00028356470100728985,0.00019946603276821217,0.0003164708700944704,0.00026931576915499393
WT,241014_121049_Plate_1,D5,0.0,3.859831445565362e-05,9.18469438352957e-05,0.00029902513186965475,0.0015342416160531718,0.007569599739279565,0.0350783444857077,0.12614178947458837,0.3469919136720099,0.7287133809216491,0.9730937634365966,0.4927927194451156,0.058620056178030955,0.0035226112816218254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vpvC_W240R,241014_121049_Plate_1,D9,0.0,0.00013174999068771,0.00013380338564143176,0.0006183448734556446,0.0035657132481636085,0.024462231048019922,0.10099598067839323,0.36900117237673347,0.8840201667663078,2.276221209741396,3.1267048437931364,3.826405928862492,4.350192513091596,5.014509652008344,5.402885124739858,5.70331986569877,6.064884302834041,6.672313493500914,7.699456639459361,8.27749026152512,8.680449626829526,8.796478747104056,8.803445336223689,8.9032320114614,8.942763074422087,8.971676726529047,8.938221449509788,8.845670878167095,8.863685566764154,8.852900963121721,8.823880307629993
vpsL,241014_121049_Plate_1,E10,0.0,0.00013098604002215,3.718498967385989e-05,0.00010806592169228974,5.069089403494515e-05,0.0001346562694951581,0.00031090914847660796,0.000513955514499199,0.004101289264695242,0.015260069699469081,0.009953621375252504,0.009506236879676526,0.0044778669454847925,0.0008421278734893409,4.856845915982796e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WT,241014_121049_Plate_1,E11,0.0,0.0002436187123590254,0.00018396938126010294,0.0003241168638302721,0.0015599683729761254,0.008712285140111842,0.04068077152867871,0.1431504656866025,0.36009211737482716,0.7736622927616648,0.9154676590246024,0.30373519348500416,0.019048423552779744,0.0013030921686263833,0.0012669916341813982,0.0010953893697473467,0.00123131215805548,0.0012026576547710089,0.0011247327073212697,0.001077489576034686,0.0010366421039328753,0.0011535812211177505,0.0010766108107372685,0.0011548407847107155,0.0013284155896658722,0.001145831500975838,0.0012113786312610486,0.0012175854963488194,0.0011641175769075158,0.0011258040787112719,0.0011503171497424802
potD1,241014_121049_Plate_1,E12,0.0,0.0004123421109152641,0.000342267740985294,0.0004334017948326993,0.0010733365071633296,0.0065674172728862395,0.029132202507723245,0.11721715210477504,0.44885913597232896,1.1402138232754528,2.0256222252049105,2.786482031118744,3.9394326010375105,5.078270293907716,5.7291825837974955,5.223917951086371,5.874247072529158,6.079157885591103,6.150057258305355,6.006642761766836,5.976798180212383,5.837174011070852,5.704683490083423,5.6573124228749245,5.535697725915441,5.541365561452437,5.435882293518072,5.383427896761881,5.315668672127913,5.154255002483127,4.928913899412959
vpvC_W240R,241014_121049_Plate_1,E3,0.0,0.0001174622166067428,0.0002427789564830679,0.00034858151582987246,0.0011581446479696968,0.007835799683561176,0.040499838167830086,0.15128073667873518,0.4190514705856229,1.260775540051691,2.3335344964457287,3.441403069064673,4.152385788498712,4.875166500506061,5.503826098990768,6.0273856354128155,6.574126786373963,7.889137861398446,8.552380619454995,8.545912264845693,8.667503554814758,8.752505037361981,8.743641144476157,8.775891295874453,8.749072903795506,8.798729830811137,8.790404967476093,8.79870776136303,8.800368988911572,8.778534948249408,8.675281363345173
flaA,241014_121049_Plate_1,E5,0.0,0.000533389201732527,0.0005318941972545119,0.0005103386663397677,0.0027702201917184383,0.019138752466346165,0.09095640147784215,0.3706887495087754,1.0135767218204792,2.0962107530864085,3.144148669332449,3.2363172385915147,2.474211177630697,1.7987879567774039,1.3293470541302885,0.9356805984075124,0.5668725002631719,0.40713383485271754,0.5016952004265701,0.5021850752974668,0.418058011035156,0.3517162468638029,0.28895185329061285,0.26086702265123024,0.20570196933808257,0.1920323671863504,0.16330611144468007,0.14324849416247423,0.10859247197331608,0.09436846522195981,0.06787442715309532
hapR,241014_121049_Plate_1,E7,0.0,0.001160142869303147,0.00115673180202805,0.0018693996910179736,0.006007351257928239,0.024742722364371313,0.10773978206322463,0.37070633819014687,1.0245691126607082,1.8670410689091976,2.31798021692721,2.6616889992460373,3.1025283652841424,3.5213183463482354,4.008730668098692,3.969799492863867,3.6231265830327004,3.258382807827473,3.013618584108224,2.726000173560047,2.4479670593423846,2.155890954661837,1.8115536612117211,1.5119296046466666,1.0801325596384863,0.726452633471379,0.4794263247595501,0.30822609210521157,0.21207371326635976,0.1333934556743808,0.07953454586513041
luxO_D47E,241014_121049_Plate_1,E8,0.0,1.4874356604704857e-05,0.00015110489667900158,0.001284178384088803,0.009118072738629931,0.04049072281699005,0.16569574447190455,0.41260115273436737,0.8268491945637182,0.8978314280240514,0.4798097312626014,0.2390124373391906,0.17669139891536884,0.15256659635350717,0.15767210235269444,0.1471118580572793,0.07671694611280981,0.0014427804729216615,0.0017865830169563931,0.0019484503140754852,0.001316733026993882,0.0017332331356239132,0.0012048717554332309,0.0018097577431526002,0.0018021827729134392,0.001151606874914527,0.0019233883825575259,0.001955358519473303,0.0014194406940044478,0.0017293479764771728,0.0014353298941172947
rbmB,241014_121049_Plate_1,E9,0.0,0.00013331366458790066,0.00013740748033494094,0.0002465844850484052,0.0015465278115694915,0.009910396689203814,0.039297144198785376,0.13146770238326563,0.3501593476154104,0.6658945694395924,1.234817120800712,1.5068096264396893,1.6420998909896052,1.6017974673789628,1.5317939136265752,1.0748065999158283,1.3688185295810822,1.3299664699738716,1.2279536561931508,1.1123610428513655,1.0103375956092833,0.9744994869654448,0.9223509861354614,0.9634041053673754,0.92675129970275,0.9274324431239218,0.8852049617441653,0.8940840357352015,0.8432644500669366,0.7682509978396532,0.6807273786363047
vpsL,241014_121049_Plate_1,F10,0.0,1.3723898344248712e-05,1.1674181631878387e-05,1.3455629489522588e-05,2.9885660822635472e-05,3.545540435049987e-05,3.907536898351264e-05,7.928538179598367e-05,0.00043532168300078675,0.003181567752986253,0.011679131875966274,0.007283310043261762,0.011552038605706607,0.003179699875150875,0.0005095975608968559,0.00019992229520086823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7121901815742246e-05,0.0
WT,241014_121049_Plate_1,F11,0.0,0.00032281296070974343,0.0002804275623972021,0.0011904739149956056,0.0031812146418165148,0.017109692088634387,0.07848089022301923,0.2551167878202506,0.5893163264642897,1.0132154182040944,0.8269662295158096,0.11365035477856948,0.026634027922073478,0.02262958942724634,0.01359546886922174,0.015063929151331286,0.014837938002698645,0.013293479904099053,0.012641613946542517,0.011316223208809841,0.009535570520068705,0.010843270923214406,0.010358976278833433,0.010852789543060785,0.0104190152092563,0.010010368614051407,0.00982054995964001,0.00925658661390025,0.008344895037447038,0.008368025156607221,0.00630314405830163
potD1,241014_121049_Plate_1,F12,0.0,0.0002426682681692357,0.0002563725795439024,0.0002615690384201435,0.00031772141865226854,0.0008234019467691459,0.0034514884724647517,0.013945319110809396,0.06196731599724776,0.25143014670310343,0.7600268514405202,1.5999570760380473,2.360917732642026,3.2001656100303024,4.304004903318646,5.132573842906951,5.246040232116256,4.929353014553206,5.5712121493203535,5.578647547019506,5.577517992539036,5.446428145858237,5.31181521273391,5.171894242953874,5.016979423883048,4.94848990114803,4.856739180106487,4.779157312259166,4.7386308503116625,4.714413978024918,4.550819579398536
vpvC_W240R,241014_121049_Plate_1,F3,0.0,6.788068685110433e-05,0.00016693207495495146,0.0007337850069741337,0.0065099889575432794,0.04083706602264191,0.1855360044410863,0.5101770912287661,1.2377920824057589,2.7066270101162297,3.8008641540409585,3.983746447788921,4.4077513725639745,4.758868132964607,5.043800491046613,5.293232068655266,5.477789500391792,6.35729512747757,7.376490998294975,7.640689310510245,7.962944114814187,8.139060651420305,8.21696714078617,8.311806247020616,8.346037566087913,8.396704738809996,8.415087251542198,8.387231595402145,8.410292162362227,8.415447050423484,8.425921344250083
flaA,241014_121049_Plate_1,F5,0.0,0.00035519238557226275,0.000819728253061556,0.0023683208955715164,0.023922871793065542,0.17154103174711707,0.6761676300257099,1.6693406120528125,2.8855723149529546,3.0660933783846382,1.250282253124295,0.6401945633628311,0.45201413077225,0.2720508559222344,0.10890554381401624,0.020011521561589564,0.012096615613210796,0.00843671664823099,0.007277219276846466,0.00453931363918853,0.005203453553749253,0.006912722278197362,0.006391459636306503,0.005934110784909466,0.006565083662818653,0.005111875710051228,0.006016092096921576,0.005215258702173919,0.005345277846235871,0.005978121277065055,0.005577485891523605
hapR,241014_121049_Plate_1,F7,0.0,9.144143444557802e-05,0.00010108464635809766,0.00021856930023708427,0.0014873097977391508,0.008284353191115756,0.04036129286031549,0.15718171252800855,0.5207292300177849,1.3307013825958898,2.145269263672718,2.525861042687656,2.9609301174478486,3.4163882190360124,3.8974879429791223,4.508042836269335,4.567955101435482,4.366653311910457,4.104856490034986,3.8436418334497753,3.541998623014125,3.297739655902333,2.97671846687055,2.6455498793526386,2.197877477794516,1.7716208005412253,1.3898087816772253,1.0123547097278567,0.7758009560376246,0.6291080095440053,0.4722127116384663
luxO_D47E,241014_121049_Plate_1,F8,0.0,0.0009519282598593361,0.0008335706790551136,0.0010680690649167175,0.00329080296085332,0.013531942965997704,0.052178358786960866,0.1649071094630206,0.3990578881414899,0.8521664629085829,0.9384632214284365,0.5988323715417226,0.3892995138361124,0.2837920363859437,0.24729605755712067,0.27308253574419855,0.26321519855456815,0.20250749028918158,0.006757416228000974,0.006317793490447694,0.0035958944222402745,0.004743400124925058,0.004743579088086085,0.005401090811731508,0.006061621368369734,0.00727927173552057,0.006120752107564372,0.005791792538047906,0.00478728569062893,0.005280336823248263,0.004972275014777231
rbmB,241014_121049_Plate_1,F9,0.0,0.004738701071282918,0.004256673561116742,0.004380460426787041,0.005748194142677909,0.015890662046591182,0.05265206076502084,0.16504897588808998,0.3730686385402743,0.834419684036142,1.285473994447012,1.4662638370058125,1.502028782085315,1.365206295942619,1.2516335721196998,0.9094029746843437,1.0743616664665347,0.9856190446407602,0.8851838285756733,0.7929929892371523,0.7397331245021094,0.6983535111924182,0.6681907283225093,0.6932032376521281,0.7086032985423486,0.7195720817608126,0.6969367195009579,0.6760861068219388,0.6403049774804899,0.5737118891091599,0.4775387850522207
vpsL,241014_121049_Plate_1,G10,0.0,0.0003045700673315315,0.00035862224531680984,0.0003558591303504714,0.0003613239871542715,0.0004181932633135043,0.0005738054501937175,0.0007388395793621708,0.002914953438097124,0.010995015098240288,0.014049428054020631,0.011577620439920314,0.006632223605363269,0.005664395378175494,0.002314961116425945,0.0017460563543775435,0.0016337163764242814,0.0015815708850644948,0.001434681587359824,0.0013207863820860562,0.0012509145093740504,0.0014717906955833747,0.0014203690152444365,0.0012541806539399004,0.0015345852975496275,0.0015323019790728827,0.0013211390251159864,0.0015595209650735588,0.001669032576058908,0.0013024724852743383,0.0015192251622973489
WT,241014_121049_Plate_1,G11,0.0,1.0334223052080534e-05,1.4892169324413163e-05,9.771528365221445e-05,0.0008144361331593312,0.005858642635174029,0.02601734467742907,0.10726569687929295,0.320014996078528,0.7148143100112792,1.0679614596379088,0.6231639715200739,0.06758742401200957,0.0024324444126994876,3.7563868596193126e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
potD1,241014_121049_Plate_1,G12,0.0,0.0006261957786732794,0.0005012915301575282,0.000492918247790873,0.001336726609438015,0.006820335555787598,0.033939427209070075,0.14884804147685265,0.5097152378692559,1.3159083652828885,2.0870750716032727,2.8154519268798226,3.946835228950078,4.838805145310701,5.017174705060252,4.388190752565463,4.988233298950369,5.140206193711196,5.178278332397669,5.063632230871284,4.974909036847556,4.87442349575307,4.760997232813053,4.674236213357532,4.598249097205963,4.497199782027975,4.536108219043536,4.393174435211091,4.31547459613206,4.1831512010562175,3.913574564336868
vpvC_W240R,241014_121049_Plate_1,G3,0.0,0.00024377910374508293,0.0003022374804838122,0.0011126761009423952,0.009729828477405717,0.06833228794881137,0.3017768309123806,0.8377387284003376,2.160753589728444,3.2286545924539585,3.8704811580658665,4.07463224709595,4.433849765617655,4.701686594177772,4.884796136364138,5.04238804636766,5.183447264653179,6.126082882439345,6.88743604083408,7.3386826898290725,7.585052633091016,7.730502066499385,7.85678104100096,7.938387172395222,8.015145381688285,8.040683745776928,8.05920536290933,8.053435874156802,8.068010002670835,8.121612411991372,8.220055124716382
flaA,241014_121049_Plate_1,G5,0.0,0.0002353482602451335,0.0002903868221820608,0.00048109775106820344,0.0020634012414942325,0.010740270802577842,0.05764815379696809,0.22561135349382527,0.731764314929882,1.7257232368181148,2.860639857530566,3.4558706623337447,2.9100819752512734,2.2188415809385065,1.5609856407797031,1.19628205872088,0.809980378463309,0.5470551724568885,0.5421124854830508,0.5985810807803035,0.5376827794235083,0.48321638464807676,0.4243599753811405,0.38053851139245737,0.34187237685399474,0.32249465239090114,0.2849209220952592,0.24668077471927444,0.2266752547100281,0.1671711539550837,0.12341880746524998
hapR,241014_121049_Plate_1,G7,0.0,0.0008756412667219522,0.0014226276560655687,0.0010442250994258941,0.0014929474716970648,0.004879913438162887,0.015779915549668483,0.0563645345055647,0.20421757825829434,0.6763209123743917,1.4838614130336156,2.3419327908535736,2.5652132762415474,2.791787392689834,3.088835810906377,3.419324592545427,4.194347433344432,4.183411687421016,3.9667201360815545,3.681788313016472,3.4231385944412955,3.2165723721398547,3.0119898588378047,2.839068643932242,2.616712935297136,2.3375594287638237,2.0576793023708126,1.727096491507397,1.357171478657412,1.052917853773201,0.7216178527233695
luxO_D47E,241014_121049_Plate_1,G8,0.0,0.00026358574458831255,0.0004494614714006181,0.0018673141281717056,0.01041399073157023,0.05500210722127877,0.20392465649248856,0.4640555092319295,0.9450185497264201,0.9564221345111824,0.4774746030844938,0.23218105368392555,0.16688647144990512,0.13886489987405576,0.13619285147586752,0.11163019775124167,0.04636454655737822,0.0015420524618786333,0.0019609142020876377,0.0014385164549157226,0.0014513861532646124,0.0016567519313431729,0.001404426714701898,0.0014753221416663371,0.001640461669168788,0.001489876942693996,0.00153833028226232,0.0017124254580530326,0.0014377657592944508,0.0015349820125986594,0.0014855465157123846
rbmB,241014_121049_Plate_1,G9,0.0,6.608689548425584e-06,6.805246072221669e-05,0.00040609449760103077,0.0030463609510764573,0.019630649701214992,0.07989457881632117,0.24444719944102436,0.5693737712592685,1.0950587961655254,1.7091229323363608,2.0880984921014747,2.2235253197212024,2.2027647905167362,2.1281042488278445,1.705443554073955,1.9464971010407535,1.8321170366797501,1.6616892681477724,1.5436788464500106,1.5018680763768146,1.3410725519104176,1.2776945139887106,1.357764611794611,1.3002629991330845,1.272057174416374,1.219019274827612,1.2053077273490502,1.1639204231710787,1.0291634367400064,0.8550405738234848
vpsL,241014_121049_Plate_1,H10,0.0,0.00034688835445868794,0.0003772661806934253,0.00023344527192412798,0.00011725183457686337,0.00040525933618290686,0.0008536599626514996,0.0009425044048855935,0.0037449447870545913,0.009299669520464123,0.006140744018080619,0.0068839390364655905,0.003907711581376899,0.0015670277875320451,0.0004723326691205041,0.0016690548461383633,0.0017864083339307571,0.0018179857684244313,0.001784890691549152,0.0019196223984305723,0.0018280494367619786,0.0004743984630914361,0.0005498272623321245,0.0,0.0012134940881779366,0.0018064607013593978,0.00214169882823143,0.002027912030761857,0.002091427634910108,0.0018061828269445752,0.001852679542745278
WT,241014_121049_Plate_1,H11,0.0,0.00018041925639878672,0.0001554654919274062,0.0002324691134834359,0.00045753915691684825,0.0026520296699486866,0.012575646359832278,0.04647302792639959,0.15636496237977646,0.45464932319209683,0.9882886118979641,1.4667181332512733,1.065650320281124,0.22000261057606826,0.023807711406521107,0.0029279633777571775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
potD1,241014_121049_Plate_1,H12,0.0,2.454482428563868e-05,3.726685127583528e-05,6.57047195201294e-05,0.0005449174788991031,0.004608137547500952,0.032003525984451865,0.13631549073023616,0.48538898806014297,1.2821250560121966,1.9891240394312768,2.75651539882854,3.9676092673318717,4.756829718484753,4.972919442662003,4.237133405515569,4.966071627299464,5.035978543619982,4.9087144023302605,4.77414326740311,4.63839342331561,4.553422704241509,4.4051220318917315,4.31907459125839,4.232651970007202,4.183196343109167,4.212760709549755,4.104564504548796,4.005139567628721,3.8547755356350146,3.6280667955532655
vpvC_W240R,241014_121049_Plate_1,H3,0.0,0.00040292093102614065,0.00043798177377072706,0.0004261639655080998,0.0014455632296968167,0.007051494967904593,0.029733457201826238,0.10488534639569722,0.3578757629538134,0.9079282005337617,2.0665072153685062,3.043640925035623,3.927505736262669,4.277355710341865,4.638215262679969,4.964214717311025,5.275426705429664,5.523651151103889,5.747703532158742,6.234043947502273,7.148623946573099,7.6742807493366225,8.037620773887909,8.296842492431793,8.450136878994519,8.58256092412916,8.614046001326356,8.572968070684595,8.663309022131804,8.670904924908111,8.75473739547673
flaA,241014_121049_Plate_1,H5,0.0,5.606377942322264e-05,0.00020700708962211303,0.0012991984492088616,0.0104961472616249,0.07450302601879953,0.3443949749622181,1.0698370952186826,2.2302946213501667,3.2268333279680705,3.5619741486370784,2.6129337095013176,1.2395726856054343,0.4770803424256,0.13260984313686944,0.04073590769776568,0.030623318750244218,0.047333183997663314,0.048764201789128644,0.03831488054622107,0.041332649524116034,0.03842175218307282,0.034142856694024115,0.03479811399010669,0.030616858420888772,0.02892292127516463,0.02436988913327753,0.01661051996114356,0.01712357778412166,0.012527308918305082,0.00905773954889895
hapR,241014_121049_Plate_1,H7,0.0,9.344453112074669e-05,0.00010043002640092562,0.00019368958879567558,0.001313163126569518,0.007616440738470763,0.037495704765010504,0.15228719045274003,0.4702681324393433,1.2455697571819422,2.1773445982911466,2.6168638100696606,3.100698941790166,3.585417720837518,4.066017070202601,4.910571914212739,5.013691744886014,4.812654454352715,4.473052060678637,4.1667771418561355,3.834336885987357,3.5686832608621097,3.2459476769749775,2.965844247893376,2.554142037282167,2.1520477943436185,1.7880130503167186,1.3623130581726899,1.0213234993693106,0.7848801932352948,0.5863289257157633
luxO_D47E,241014_121049_Plate_1,H8,0.0,0.0009017910214003216,0.0006845859875681991,0.001615104876448674,0.007337488532055048,0.03881130870566372,0.17413074104072537,0.40813581454769676,0.9109444921961757,1.0257325404001694,0.6150012183129522,0.3554271911247157,0.2816727340349156,0.2573962073611627,0.27440545202865846,0.2646098338576697,0.17723099692162547,0.014659120633783834,0.019831436871336393,0.014036938752704595,0.007822486456182417,0.00845654103157296,0.006450795086351627,0.006000864846497758,0.005359547750751582,0.005365391138716715,0.005959561272468368,0.0049459271700828065,0.00485909726719834,0.004671658100555748,0.004179760531301343
rbmB,241014_121049_Plate_1,H9,0.0,0.0005794544932612633,0.0006713103116897834,0.0002331995386510054,0.0013083302518192997,0.008336227763280732,0.03079145918767252,0.10869299496559524,0.3181555715105467,0.7393647653500414,1.4015126112719385,1.978845093658997,2.346510930670926,2.376817365584887,2.3597115369872146,2.220834184594256,2.2313964218277125,2.201005454239783,2.1010897061691933,1.9751890555098937,1.872942974350376,1.8720993864157016,1.7605775830932313,1.7509008657458556,1.725670671405347,1.6593444227247853,1.6641284103035872,1.6142069174191138,1.5843452822002146,1.5321614033761422,1.4559130652115062
hapR,241016_105223_Plate_1,A1,0.0,6.067043564261569e-05,5.6643084379253686e-05,7.768208989258218e-05,0.000320078154826388,0.0024360604583335333,0.013185836505334659,0.06664351371640234,0.2788468415202754,0.8102354477817527,1.6851218056241577,2.1982631581194942,2.5720632985488967,3.087630484654067,3.4636748204476584,3.9264614501044366,3.9102383994311096,3.557602124089638,3.172622938790699,2.8383515206229415,2.5873122171581304,2.3396803027270656,2.098789133396654,1.91363856852293,1.67090306210179,1.2518657025875335,0.8770308394274118,0.5740286191280769,0.40870680467196,0.25674910439177073,0.179837913697047
flaA,241016_105223_Plate_1,A11,0.0,0.00031399069882830804,0.00027533625440963143,0.00030990476120547144,0.0006678848992734157,0.00392361937332785,0.02543689812903676,0.12594115812814605,0.5034855008079905,1.3936463911948587,2.509508584795874,3.3046609023376696,3.0561436017747545,2.1449958700246325,1.1449538057122683,0.8616106485254317,0.6841593784485472,0.5788717929540793,0.5151782956786495,0.5668733696656733,0.5393265520449103,0.5035657199080097,0.4351142836902578,0.44022590225779995,0.3634381132165614,0.34875753639781787,0.31327946070517004,0.25855618424146526,0.21916631893469268,0.19772988278719658,0.2249906669850482
luxO_D47E,241016_105223_Plate_1,A2,0.0,5.722483770648248e-06,3.8737191473660995e-05,0.000129838796544635,0.0024548676407490375,0.01474507110259973,0.06835468509478587,0.26177150888726153,0.5777754764000029,0.909695829573034,0.5260696351973869,0.2090917161887643,0.1049052624006874,0.11242949966004481,0.09821961735547809,0.08804600972779196,0.04922589731864635,0.0029878193992692046,5.1091222454526536e-05,2.5353983881263695e-05,0.00010032900183028036,0.00010046495631834123,9.288172006770668e-05,0.0004203283553514974,0.00021891996370439616,0.0004303195489589982,0.00011968758606292339,0.00018813171261195324,0.00012186529888661237,7.34959770384669e-05,1.8908192273183878e-05
rbmB,241016_105223_Plate_1,A3,0.0,0.00021853984755542652,0.00023448459580039163,0.0002077393338472236,0.0003786489319331058,0.0008972422406366657,0.0034196012631721707,0.013450731409584776,0.06470416029508301,0.20712917379642318,0.5199345560053731,0.9771480213698299,1.2282198939898796,1.3052518981937196,1.2304914420942996,1.0565780383034638,0.7445687412140626,0.9435750406273251,0.9266753272995639,0.8466965836334102,0.7583935785262487,0.7098545024958783,0.675603855942207,0.6612154451778642,0.6222291631998835,0.5903512498263546,0.5554005001892727,0.530419523419603,0.5340318239351817,0.4839781818705182,0.4471764074311594
vpsL,241016_105223_Plate_1,A4,0.0,0.00030523225777817604,0.00036705483430947335,0.0003728868665403976,0.0005599823516865339,0.0005395289221963551,0.0006065391231369385,0.0005844482743513284,0.001135093911945591,0.005354421954235558,0.00894262865141997,0.006296879010123391,0.0038481834583620742,0.0028236926588035946,0.0010940735625002626,0.0009953083683244038,0.0008978365106848279,0.0008306983069452143,0.0009081884193900973,0.000840353088598712,0.0009616359747497369,0.000885943418853304,0.001011830326265372,0.0009449733073577973,0.0009013719025176036,0.0009141200182705494,0.0009094599539867333,0.0008658351421561214,0.0010053351873713211,0.0008265406904300053,0.0008856607292861667
WT,241016_105223_Plate_1,A5,0.0,0.0003085984036948046,0.00037511241656478997,0.00032064297219289243,0.0005493638707989581,0.0013768150262791186,0.007584720253827076,0.03798097849036211,0.17877135745935957,0.4238348562703855,0.7118197534113965,0.39771053495903336,0.032993898487268206,0.0016062710782648183,0.0009410037492913203,0.00038922665790650765,0.00023375997556644587,0.00024298204890735995,0.00039323111913955403,0.00038114242512067196,0.0004448084359016391,0.00034336831092391496,0.0006360060496202701,0.0008024329615957258,0.0006328708838850889,0.0006213695916346091,0.0005643226096041209,0.0004171557518070702,0.0006276404581218952,0.000698089747848962,0.0004899765909893355
